x,z
-2.729239999999999782e+02,5.381860000000000355e+02
-2.729239999999999782e+02,5.431860000000000355e+02
-2.729239999999999782e+02,5.481860000000000355e+02
-2.729239999999999782e+02,6.181860000000000355e+02
-2.729239999999999782e+02,6.231860000000000355e+02
-2.729239999999999782e+02,6.281860000000000355e+02
-2.729239999999999782e+02,6.331860000000000355e+02
-2.729239999999999782e+02,6.381860000000000355e+02
-2.729239999999999782e+02,6.431860000000000355e+02
-2.729239999999999782e+02,6.481860000000000355e+02
-2.729239999999999782e+02,6.531860000000000355e+02
-2.729239999999999782e+02,6.581860000000000355e+02
-2.729239999999999782e+02,6.631860000000000355e+02
-2.729239999999999782e+02,6.681860000000000355e+02
-2.729239999999999782e+02,6.731860000000000355e+02
-2.729239999999999782e+02,6.781860000000000355e+02
-2.729239999999999782e+02,6.831860000000000355e+02
-2.729239999999999782e+02,6.881860000000000355e+02
-2.729239999999999782e+02,6.931860000000000355e+02
-2.729239999999999782e+02,6.981860000000000355e+02
-2.729239999999999782e+02,7.031860000000000355e+02
-2.679239999999999782e+02,-5.868139999999999645e+02
-2.679239999999999782e+02,-5.818139999999999645e+02
-2.679239999999999782e+02,-5.768139999999999645e+02
-2.679239999999999782e+02,-5.718139999999999645e+02
-2.679239999999999782e+02,-5.668139999999999645e+02
-2.679239999999999782e+02,-5.618139999999999645e+02
-2.679239999999999782e+02,-5.568139999999999645e+02
-2.679239999999999782e+02,-5.518139999999999645e+02
-2.679239999999999782e+02,-5.468139999999999645e+02
-2.679239999999999782e+02,-5.418139999999999645e+02
-2.679239999999999782e+02,-5.368139999999999645e+02
-2.679239999999999782e+02,-5.318139999999999645e+02
-2.679239999999999782e+02,-1.518139999999999645e+02
-2.679239999999999782e+02,-1.468139999999999645e+02
-2.679239999999999782e+02,-1.418139999999999645e+02
-2.679239999999999782e+02,-1.368139999999999645e+02
-2.679239999999999782e+02,-1.318139999999999645e+02
-2.679239999999999782e+02,-1.268139999999999645e+02
-2.679239999999999782e+02,-1.218139999999999645e+02
-2.679239999999999782e+02,-1.168139999999999645e+02
-2.679239999999999782e+02,-1.118139999999999645e+02
-2.679239999999999782e+02,-1.068139999999999645e+02
-2.679239999999999782e+02,-1.018139999999999645e+02
-2.679239999999999782e+02,-9.681399999999996453e+01
-2.679239999999999782e+02,-9.181399999999996453e+01
-2.679239999999999782e+02,-8.681399999999996453e+01
-2.679239999999999782e+02,5.031860000000000355e+02
-2.679239999999999782e+02,5.081860000000000355e+02
-2.679239999999999782e+02,5.131860000000000355e+02
-2.679239999999999782e+02,5.181860000000000355e+02
-2.679239999999999782e+02,5.231860000000000355e+02
-2.679239999999999782e+02,5.281860000000000355e+02
-2.679239999999999782e+02,5.331860000000000355e+02
-2.679239999999999782e+02,5.381860000000000355e+02
-2.679239999999999782e+02,5.431860000000000355e+02
-2.679239999999999782e+02,6.281860000000000355e+02
-2.679239999999999782e+02,6.331860000000000355e+02
-2.679239999999999782e+02,6.381860000000000355e+02
-2.679239999999999782e+02,6.431860000000000355e+02
-2.679239999999999782e+02,6.481860000000000355e+02
-2.679239999999999782e+02,6.531860000000000355e+02
-2.679239999999999782e+02,6.581860000000000355e+02
-2.679239999999999782e+02,6.631860000000000355e+02
-2.679239999999999782e+02,6.681860000000000355e+02
-2.679239999999999782e+02,6.731860000000000355e+02
-2.679239999999999782e+02,6.781860000000000355e+02
-2.679239999999999782e+02,6.831860000000000355e+02
-2.679239999999999782e+02,6.881860000000000355e+02
-2.679239999999999782e+02,6.931860000000000355e+02
-2.679239999999999782e+02,6.981860000000000355e+02
-2.679239999999999782e+02,7.031860000000000355e+02
-2.679239999999999782e+02,7.081860000000000355e+02
-2.629239999999999782e+02,-5.918139999999999645e+02
-2.629239999999999782e+02,-5.868139999999999645e+02
-2.629239999999999782e+02,-5.818139999999999645e+02
-2.629239999999999782e+02,-5.768139999999999645e+02
-2.629239999999999782e+02,-5.718139999999999645e+02
-2.629239999999999782e+02,-5.668139999999999645e+02
-2.629239999999999782e+02,-5.618139999999999645e+02
-2.629239999999999782e+02,-5.568139999999999645e+02
-2.629239999999999782e+02,-5.518139999999999645e+02
-2.629239999999999782e+02,-5.468139999999999645e+02
-2.629239999999999782e+02,-5.418139999999999645e+02
-2.629239999999999782e+02,-5.368139999999999645e+02
-2.629239999999999782e+02,-1.418139999999999645e+02
-2.629239999999999782e+02,-1.368139999999999645e+02
-2.629239999999999782e+02,-1.318139999999999645e+02
-2.629239999999999782e+02,-1.268139999999999645e+02
-2.629239999999999782e+02,-1.218139999999999645e+02
-2.629239999999999782e+02,-1.168139999999999645e+02
-2.629239999999999782e+02,-1.118139999999999645e+02
-2.629239999999999782e+02,-1.068139999999999645e+02
-2.629239999999999782e+02,-1.018139999999999645e+02
-2.629239999999999782e+02,-9.681399999999996453e+01
-2.629239999999999782e+02,-9.181399999999996453e+01
-2.629239999999999782e+02,-8.681399999999996453e+01
-2.629239999999999782e+02,-8.181399999999996453e+01
-2.629239999999999782e+02,4.981860000000000355e+02
-2.629239999999999782e+02,5.031860000000000355e+02
-2.629239999999999782e+02,5.081860000000000355e+02
-2.629239999999999782e+02,5.131860000000000355e+02
-2.629239999999999782e+02,5.181860000000000355e+02
-2.629239999999999782e+02,5.231860000000000355e+02
-2.629239999999999782e+02,5.281860000000000355e+02
-2.629239999999999782e+02,5.331860000000000355e+02
-2.629239999999999782e+02,5.381860000000000355e+02
-2.629239999999999782e+02,6.381860000000000355e+02
-2.629239999999999782e+02,6.431860000000000355e+02
-2.629239999999999782e+02,6.481860000000000355e+02
-2.629239999999999782e+02,6.531860000000000355e+02
-2.629239999999999782e+02,6.581860000000000355e+02
-2.629239999999999782e+02,6.631860000000000355e+02
-2.629239999999999782e+02,6.681860000000000355e+02
-2.629239999999999782e+02,6.731860000000000355e+02
-2.629239999999999782e+02,6.781860000000000355e+02
-2.629239999999999782e+02,6.831860000000000355e+02
-2.629239999999999782e+02,6.881860000000000355e+02
-2.629239999999999782e+02,6.931860000000000355e+02
-2.629239999999999782e+02,6.981860000000000355e+02
-2.629239999999999782e+02,7.031860000000000355e+02
-2.629239999999999782e+02,7.081860000000000355e+02
-2.629239999999999782e+02,7.131860000000000355e+02
-2.629239999999999782e+02,7.181860000000000355e+02
-2.579239999999999782e+02,-6.018139999999999645e+02
-2.579239999999999782e+02,-5.968139999999999645e+02
-2.579239999999999782e+02,-5.918139999999999645e+02
-2.579239999999999782e+02,-5.868139999999999645e+02
-2.579239999999999782e+02,-5.818139999999999645e+02
-2.579239999999999782e+02,-5.768139999999999645e+02
-2.579239999999999782e+02,-5.718139999999999645e+02
-2.579239999999999782e+02,-5.668139999999999645e+02
-2.579239999999999782e+02,-5.618139999999999645e+02
-2.579239999999999782e+02,-5.568139999999999645e+02
-2.579239999999999782e+02,-5.518139999999999645e+02
-2.579239999999999782e+02,-5.468139999999999645e+02
-2.579239999999999782e+02,-5.418139999999999645e+02
-2.579239999999999782e+02,-1.368139999999999645e+02
-2.579239999999999782e+02,-1.318139999999999645e+02
-2.579239999999999782e+02,-1.268139999999999645e+02
-2.579239999999999782e+02,-1.218139999999999645e+02
-2.579239999999999782e+02,-1.168139999999999645e+02
-2.579239999999999782e+02,-1.118139999999999645e+02
-2.579239999999999782e+02,-1.068139999999999645e+02
-2.579239999999999782e+02,-1.018139999999999645e+02
-2.579239999999999782e+02,-9.681399999999996453e+01
-2.579239999999999782e+02,-9.181399999999996453e+01
-2.579239999999999782e+02,-8.681399999999996453e+01
-2.579239999999999782e+02,-8.181399999999996453e+01
-2.579239999999999782e+02,-7.681399999999996453e+01
-2.579239999999999782e+02,-7.181399999999996453e+01
-2.579239999999999782e+02,4.981860000000000355e+02
-2.579239999999999782e+02,5.031860000000000355e+02
-2.579239999999999782e+02,5.081860000000000355e+02
-2.579239999999999782e+02,5.131860000000000355e+02
-2.579239999999999782e+02,5.181860000000000355e+02
-2.579239999999999782e+02,5.231860000000000355e+02
-2.579239999999999782e+02,5.281860000000000355e+02
-2.579239999999999782e+02,5.331860000000000355e+02
-2.579239999999999782e+02,5.381860000000000355e+02
-2.579239999999999782e+02,6.481860000000000355e+02
-2.579239999999999782e+02,6.531860000000000355e+02
-2.579239999999999782e+02,6.581860000000000355e+02
-2.579239999999999782e+02,6.631860000000000355e+02
-2.579239999999999782e+02,6.681860000000000355e+02
-2.579239999999999782e+02,6.731860000000000355e+02
-2.579239999999999782e+02,6.781860000000000355e+02
-2.579239999999999782e+02,6.831860000000000355e+02
-2.579239999999999782e+02,6.881860000000000355e+02
-2.579239999999999782e+02,6.931860000000000355e+02
-2.579239999999999782e+02,6.981860000000000355e+02
-2.579239999999999782e+02,7.031860000000000355e+02
-2.579239999999999782e+02,7.081860000000000355e+02
-2.579239999999999782e+02,7.131860000000000355e+02
-2.579239999999999782e+02,7.181860000000000355e+02
-2.579239999999999782e+02,7.231860000000000355e+02
-2.529239999999999782e+02,-6.068139999999999645e+02
-2.529239999999999782e+02,-6.018139999999999645e+02
-2.529239999999999782e+02,-5.968139999999999645e+02
-2.529239999999999782e+02,-5.918139999999999645e+02
-2.529239999999999782e+02,-5.868139999999999645e+02
-2.529239999999999782e+02,-5.818139999999999645e+02
-2.529239999999999782e+02,-5.768139999999999645e+02
-2.529239999999999782e+02,-5.718139999999999645e+02
-2.529239999999999782e+02,-5.668139999999999645e+02
-2.529239999999999782e+02,-5.618139999999999645e+02
-2.529239999999999782e+02,-5.568139999999999645e+02
-2.529239999999999782e+02,-5.518139999999999645e+02
-2.529239999999999782e+02,-5.468139999999999645e+02
-2.529239999999999782e+02,-1.318139999999999645e+02
-2.529239999999999782e+02,-1.268139999999999645e+02
-2.529239999999999782e+02,-1.218139999999999645e+02
-2.529239999999999782e+02,-1.168139999999999645e+02
-2.529239999999999782e+02,-1.118139999999999645e+02
-2.529239999999999782e+02,-1.068139999999999645e+02
-2.529239999999999782e+02,-1.018139999999999645e+02
-2.529239999999999782e+02,-9.681399999999996453e+01
-2.529239999999999782e+02,-9.181399999999996453e+01
-2.529239999999999782e+02,-8.681399999999996453e+01
-2.529239999999999782e+02,-8.181399999999996453e+01
-2.529239999999999782e+02,-7.681399999999996453e+01
-2.529239999999999782e+02,-7.181399999999996453e+01
-2.529239999999999782e+02,-6.681399999999996453e+01
-2.529239999999999782e+02,4.981860000000000355e+02
-2.529239999999999782e+02,5.031860000000000355e+02
-2.529239999999999782e+02,5.081860000000000355e+02
-2.529239999999999782e+02,5.131860000000000355e+02
-2.529239999999999782e+02,5.181860000000000355e+02
-2.529239999999999782e+02,5.231860000000000355e+02
-2.529239999999999782e+02,5.281860000000000355e+02
-2.529239999999999782e+02,5.331860000000000355e+02
-2.529239999999999782e+02,5.381860000000000355e+02
-2.529239999999999782e+02,6.581860000000000355e+02
-2.529239999999999782e+02,6.631860000000000355e+02
-2.529239999999999782e+02,6.681860000000000355e+02
-2.529239999999999782e+02,6.731860000000000355e+02
-2.529239999999999782e+02,6.781860000000000355e+02
-2.529239999999999782e+02,6.831860000000000355e+02
-2.529239999999999782e+02,6.881860000000000355e+02
-2.529239999999999782e+02,6.931860000000000355e+02
-2.529239999999999782e+02,6.981860000000000355e+02
-2.529239999999999782e+02,7.031860000000000355e+02
-2.529239999999999782e+02,7.081860000000000355e+02
-2.529239999999999782e+02,7.131860000000000355e+02
-2.529239999999999782e+02,7.181860000000000355e+02
-2.529239999999999782e+02,7.231860000000000355e+02
-2.529239999999999782e+02,7.281860000000000355e+02
-2.479239999999999782e+02,-6.118139999999999645e+02
-2.479239999999999782e+02,-6.068139999999999645e+02
-2.479239999999999782e+02,-6.018139999999999645e+02
-2.479239999999999782e+02,-5.968139999999999645e+02
-2.479239999999999782e+02,-5.918139999999999645e+02
-2.479239999999999782e+02,-5.868139999999999645e+02
-2.479239999999999782e+02,-5.818139999999999645e+02
-2.479239999999999782e+02,-5.768139999999999645e+02
-2.479239999999999782e+02,-5.718139999999999645e+02
-2.479239999999999782e+02,-5.668139999999999645e+02
-2.479239999999999782e+02,-5.618139999999999645e+02
-2.479239999999999782e+02,-5.568139999999999645e+02
-2.479239999999999782e+02,-5.518139999999999645e+02
-2.479239999999999782e+02,-1.218139999999999645e+02
-2.479239999999999782e+02,-1.168139999999999645e+02
-2.479239999999999782e+02,-1.118139999999999645e+02
-2.479239999999999782e+02,-1.068139999999999645e+02
-2.479239999999999782e+02,-1.018139999999999645e+02
-2.479239999999999782e+02,-9.681399999999996453e+01
-2.479239999999999782e+02,-9.181399999999996453e+01
-2.479239999999999782e+02,-8.681399999999996453e+01
-2.479239999999999782e+02,-8.181399999999996453e+01
-2.479239999999999782e+02,-7.681399999999996453e+01
-2.479239999999999782e+02,-7.181399999999996453e+01
-2.479239999999999782e+02,-6.681399999999996453e+01
-2.479239999999999782e+02,-6.181399999999996453e+01
-2.479239999999999782e+02,-5.681399999999996453e+01
-2.479239999999999782e+02,4.981860000000000355e+02
-2.479239999999999782e+02,5.031860000000000355e+02
-2.479239999999999782e+02,5.081860000000000355e+02
-2.479239999999999782e+02,5.131860000000000355e+02
-2.479239999999999782e+02,5.181860000000000355e+02
-2.479239999999999782e+02,5.231860000000000355e+02
-2.479239999999999782e+02,5.281860000000000355e+02
-2.479239999999999782e+02,5.331860000000000355e+02
-2.479239999999999782e+02,5.381860000000000355e+02
-2.479239999999999782e+02,6.681860000000000355e+02
-2.479239999999999782e+02,6.731860000000000355e+02
-2.479239999999999782e+02,6.781860000000000355e+02
-2.479239999999999782e+02,6.831860000000000355e+02
-2.479239999999999782e+02,6.881860000000000355e+02
-2.479239999999999782e+02,6.931860000000000355e+02
-2.479239999999999782e+02,6.981860000000000355e+02
-2.479239999999999782e+02,7.031860000000000355e+02
-2.479239999999999782e+02,7.081860000000000355e+02
-2.479239999999999782e+02,7.131860000000000355e+02
-2.479239999999999782e+02,7.181860000000000355e+02
-2.479239999999999782e+02,7.231860000000000355e+02
-2.479239999999999782e+02,7.281860000000000355e+02
-2.479239999999999782e+02,7.331860000000000355e+02
-2.429239999999999782e+02,-6.168139999999999645e+02
-2.429239999999999782e+02,-6.118139999999999645e+02
-2.429239999999999782e+02,-6.068139999999999645e+02
-2.429239999999999782e+02,-6.018139999999999645e+02
-2.429239999999999782e+02,-5.968139999999999645e+02
-2.429239999999999782e+02,-5.918139999999999645e+02
-2.429239999999999782e+02,-5.868139999999999645e+02
-2.429239999999999782e+02,-5.818139999999999645e+02
-2.429239999999999782e+02,-5.768139999999999645e+02
-2.429239999999999782e+02,-5.718139999999999645e+02
-2.429239999999999782e+02,-5.668139999999999645e+02
-2.429239999999999782e+02,-5.618139999999999645e+02
-2.429239999999999782e+02,-1.168139999999999645e+02
-2.429239999999999782e+02,-1.118139999999999645e+02
-2.429239999999999782e+02,-1.068139999999999645e+02
-2.429239999999999782e+02,-1.018139999999999645e+02
-2.429239999999999782e+02,-9.681399999999996453e+01
-2.429239999999999782e+02,-9.181399999999996453e+01
-2.429239999999999782e+02,-8.681399999999996453e+01
-2.429239999999999782e+02,-8.181399999999996453e+01
-2.429239999999999782e+02,-7.681399999999996453e+01
-2.429239999999999782e+02,-7.181399999999996453e+01
-2.429239999999999782e+02,-6.681399999999996453e+01
-2.429239999999999782e+02,-6.181399999999996453e+01
-2.429239999999999782e+02,-5.681399999999996453e+01
-2.429239999999999782e+02,-5.181399999999996453e+01
-2.429239999999999782e+02,4.981860000000000355e+02
-2.429239999999999782e+02,5.031860000000000355e+02
-2.429239999999999782e+02,5.081860000000000355e+02
-2.429239999999999782e+02,5.131860000000000355e+02
-2.429239999999999782e+02,5.181860000000000355e+02
-2.429239999999999782e+02,5.231860000000000355e+02
-2.429239999999999782e+02,5.281860000000000355e+02
-2.429239999999999782e+02,5.331860000000000355e+02
-2.429239999999999782e+02,5.381860000000000355e+02
-2.429239999999999782e+02,6.731860000000000355e+02
-2.429239999999999782e+02,6.781860000000000355e+02
-2.429239999999999782e+02,6.831860000000000355e+02
-2.429239999999999782e+02,6.881860000000000355e+02
-2.429239999999999782e+02,6.931860000000000355e+02
-2.429239999999999782e+02,6.981860000000000355e+02
-2.429239999999999782e+02,7.031860000000000355e+02
-2.429239999999999782e+02,7.081860000000000355e+02
-2.429239999999999782e+02,7.131860000000000355e+02
-2.429239999999999782e+02,7.181860000000000355e+02
-2.429239999999999782e+02,7.231860000000000355e+02
-2.429239999999999782e+02,7.281860000000000355e+02
-2.429239999999999782e+02,7.331860000000000355e+02
-2.429239999999999782e+02,7.381860000000000355e+02
-2.379239999999999782e+02,-6.218139999999999645e+02
-2.379239999999999782e+02,-6.168139999999999645e+02
-2.379239999999999782e+02,-6.118139999999999645e+02
-2.379239999999999782e+02,-6.068139999999999645e+02
-2.379239999999999782e+02,-6.018139999999999645e+02
-2.379239999999999782e+02,-5.968139999999999645e+02
-2.379239999999999782e+02,-5.918139999999999645e+02
-2.379239999999999782e+02,-5.868139999999999645e+02
-2.379239999999999782e+02,-5.818139999999999645e+02
-2.379239999999999782e+02,-5.768139999999999645e+02
-2.379239999999999782e+02,-5.718139999999999645e+02
-2.379239999999999782e+02,-5.668139999999999645e+02
-2.379239999999999782e+02,-1.068139999999999645e+02
-2.379239999999999782e+02,-1.018139999999999645e+02
-2.379239999999999782e+02,-9.681399999999996453e+01
-2.379239999999999782e+02,-9.181399999999996453e+01
-2.379239999999999782e+02,-8.681399999999996453e+01
-2.379239999999999782e+02,-8.181399999999996453e+01
-2.379239999999999782e+02,-7.681399999999996453e+01
-2.379239999999999782e+02,-7.181399999999996453e+01
-2.379239999999999782e+02,-6.681399999999996453e+01
-2.379239999999999782e+02,-6.181399999999996453e+01
-2.379239999999999782e+02,-5.681399999999996453e+01
-2.379239999999999782e+02,-5.181399999999996453e+01
-2.379239999999999782e+02,-4.681399999999996453e+01
-2.379239999999999782e+02,4.981860000000000355e+02
-2.379239999999999782e+02,5.031860000000000355e+02
-2.379239999999999782e+02,5.081860000000000355e+02
-2.379239999999999782e+02,5.131860000000000355e+02
-2.379239999999999782e+02,5.181860000000000355e+02
-2.379239999999999782e+02,5.231860000000000355e+02
-2.379239999999999782e+02,5.281860000000000355e+02
-2.379239999999999782e+02,5.331860000000000355e+02
-2.379239999999999782e+02,5.381860000000000355e+02
-2.379239999999999782e+02,6.831860000000000355e+02
-2.379239999999999782e+02,6.881860000000000355e+02
-2.379239999999999782e+02,6.931860000000000355e+02
-2.379239999999999782e+02,6.981860000000000355e+02
-2.379239999999999782e+02,7.031860000000000355e+02
-2.379239999999999782e+02,7.081860000000000355e+02
-2.379239999999999782e+02,7.131860000000000355e+02
-2.379239999999999782e+02,7.181860000000000355e+02
-2.379239999999999782e+02,7.231860000000000355e+02
-2.379239999999999782e+02,7.281860000000000355e+02
-2.379239999999999782e+02,7.331860000000000355e+02
-2.379239999999999782e+02,7.381860000000000355e+02
-2.379239999999999782e+02,7.431860000000000355e+02
-2.379239999999999782e+02,7.481860000000000355e+02
-2.329239999999999782e+02,-6.318139999999999645e+02
-2.329239999999999782e+02,-6.268139999999999645e+02
-2.329239999999999782e+02,-6.218139999999999645e+02
-2.329239999999999782e+02,-6.168139999999999645e+02
-2.329239999999999782e+02,-6.118139999999999645e+02
-2.329239999999999782e+02,-6.068139999999999645e+02
-2.329239999999999782e+02,-6.018139999999999645e+02
-2.329239999999999782e+02,-5.968139999999999645e+02
-2.329239999999999782e+02,-5.918139999999999645e+02
-2.329239999999999782e+02,-5.868139999999999645e+02
-2.329239999999999782e+02,-5.818139999999999645e+02
-2.329239999999999782e+02,-5.768139999999999645e+02
-2.329239999999999782e+02,-5.718139999999999645e+02
-2.329239999999999782e+02,-1.018139999999999645e+02
-2.329239999999999782e+02,-9.681399999999996453e+01
-2.329239999999999782e+02,-9.181399999999996453e+01
-2.329239999999999782e+02,-8.681399999999996453e+01
-2.329239999999999782e+02,-8.181399999999996453e+01
-2.329239999999999782e+02,-7.681399999999996453e+01
-2.329239999999999782e+02,-7.181399999999996453e+01
-2.329239999999999782e+02,-6.681399999999996453e+01
-2.329239999999999782e+02,-6.181399999999996453e+01
-2.329239999999999782e+02,-5.681399999999996453e+01
-2.329239999999999782e+02,-5.181399999999996453e+01
-2.329239999999999782e+02,-4.681399999999996453e+01
-2.329239999999999782e+02,-4.181399999999996453e+01
-2.329239999999999782e+02,-3.681399999999996453e+01
-2.329239999999999782e+02,5.031860000000000355e+02
-2.329239999999999782e+02,5.081860000000000355e+02
-2.329239999999999782e+02,5.131860000000000355e+02
-2.329239999999999782e+02,5.181860000000000355e+02
-2.329239999999999782e+02,5.231860000000000355e+02
-2.329239999999999782e+02,5.281860000000000355e+02
-2.329239999999999782e+02,5.331860000000000355e+02
-2.329239999999999782e+02,5.381860000000000355e+02
-2.329239999999999782e+02,5.431860000000000355e+02
-2.329239999999999782e+02,6.881860000000000355e+02
-2.329239999999999782e+02,6.931860000000000355e+02
-2.329239999999999782e+02,6.981860000000000355e+02
-2.329239999999999782e+02,7.031860000000000355e+02
-2.329239999999999782e+02,7.081860000000000355e+02
-2.329239999999999782e+02,7.131860000000000355e+02
-2.329239999999999782e+02,7.181860000000000355e+02
-2.329239999999999782e+02,7.231860000000000355e+02
-2.329239999999999782e+02,7.281860000000000355e+02
-2.329239999999999782e+02,7.331860000000000355e+02
-2.329239999999999782e+02,7.381860000000000355e+02
-2.329239999999999782e+02,7.431860000000000355e+02
-2.329239999999999782e+02,7.481860000000000355e+02
-2.329239999999999782e+02,7.531860000000000355e+02
-2.279239999999999782e+02,-6.368139999999999645e+02
-2.279239999999999782e+02,-6.318139999999999645e+02
-2.279239999999999782e+02,-6.268139999999999645e+02
-2.279239999999999782e+02,-6.218139999999999645e+02
-2.279239999999999782e+02,-6.168139999999999645e+02
-2.279239999999999782e+02,-6.118139999999999645e+02
-2.279239999999999782e+02,-6.068139999999999645e+02
-2.279239999999999782e+02,-6.018139999999999645e+02
-2.279239999999999782e+02,-5.968139999999999645e+02
-2.279239999999999782e+02,-5.918139999999999645e+02
-2.279239999999999782e+02,-5.868139999999999645e+02
-2.279239999999999782e+02,-5.818139999999999645e+02
-2.279239999999999782e+02,-5.768139999999999645e+02
-2.279239999999999782e+02,-9.681399999999996453e+01
-2.279239999999999782e+02,-9.181399999999996453e+01
-2.279239999999999782e+02,-8.681399999999996453e+01
-2.279239999999999782e+02,-8.181399999999996453e+01
-2.279239999999999782e+02,-7.681399999999996453e+01
-2.279239999999999782e+02,-7.181399999999996453e+01
-2.279239999999999782e+02,-6.681399999999996453e+01
-2.279239999999999782e+02,-6.181399999999996453e+01
-2.279239999999999782e+02,-5.681399999999996453e+01
-2.279239999999999782e+02,-5.181399999999996453e+01
-2.279239999999999782e+02,-4.681399999999996453e+01
-2.279239999999999782e+02,-4.181399999999996453e+01
-2.279239999999999782e+02,-3.681399999999996453e+01
-2.279239999999999782e+02,-3.181399999999996453e+01
-2.279239999999999782e+02,5.031860000000000355e+02
-2.279239999999999782e+02,5.081860000000000355e+02
-2.279239999999999782e+02,5.131860000000000355e+02
-2.279239999999999782e+02,5.181860000000000355e+02
-2.279239999999999782e+02,5.231860000000000355e+02
-2.279239999999999782e+02,5.281860000000000355e+02
-2.279239999999999782e+02,5.331860000000000355e+02
-2.279239999999999782e+02,5.381860000000000355e+02
-2.279239999999999782e+02,5.431860000000000355e+02
-2.279239999999999782e+02,5.481860000000000355e+02
-2.279239999999999782e+02,5.531860000000000355e+02
-2.279239999999999782e+02,6.981860000000000355e+02
-2.279239999999999782e+02,7.031860000000000355e+02
-2.279239999999999782e+02,7.081860000000000355e+02
-2.279239999999999782e+02,7.131860000000000355e+02
-2.279239999999999782e+02,7.181860000000000355e+02
-2.279239999999999782e+02,7.231860000000000355e+02
-2.279239999999999782e+02,7.281860000000000355e+02
-2.279239999999999782e+02,7.331860000000000355e+02
-2.279239999999999782e+02,7.381860000000000355e+02
-2.279239999999999782e+02,7.431860000000000355e+02
-2.279239999999999782e+02,7.481860000000000355e+02
-2.279239999999999782e+02,7.531860000000000355e+02
-2.279239999999999782e+02,7.581860000000000355e+02
-2.229239999999999782e+02,-6.418139999999999645e+02
-2.229239999999999782e+02,-6.368139999999999645e+02
-2.229239999999999782e+02,-6.318139999999999645e+02
-2.229239999999999782e+02,-6.268139999999999645e+02
-2.229239999999999782e+02,-6.218139999999999645e+02
-2.229239999999999782e+02,-6.168139999999999645e+02
-2.229239999999999782e+02,-6.118139999999999645e+02
-2.229239999999999782e+02,-6.068139999999999645e+02
-2.229239999999999782e+02,-6.018139999999999645e+02
-2.229239999999999782e+02,-5.968139999999999645e+02
-2.229239999999999782e+02,-5.918139999999999645e+02
-2.229239999999999782e+02,-5.868139999999999645e+02
-2.229239999999999782e+02,-5.818139999999999645e+02
-2.229239999999999782e+02,-8.681399999999996453e+01
-2.229239999999999782e+02,-8.181399999999996453e+01
-2.229239999999999782e+02,-7.681399999999996453e+01
-2.229239999999999782e+02,-7.181399999999996453e+01
-2.229239999999999782e+02,-6.681399999999996453e+01
-2.229239999999999782e+02,-6.181399999999996453e+01
-2.229239999999999782e+02,-5.681399999999996453e+01
-2.229239999999999782e+02,-5.181399999999996453e+01
-2.229239999999999782e+02,-4.681399999999996453e+01
-2.229239999999999782e+02,-4.181399999999996453e+01
-2.229239999999999782e+02,-3.681399999999996453e+01
-2.229239999999999782e+02,-3.181399999999996453e+01
-2.229239999999999782e+02,-2.681399999999996453e+01
-2.229239999999999782e+02,5.031860000000000355e+02
-2.229239999999999782e+02,5.081860000000000355e+02
-2.229239999999999782e+02,5.131860000000000355e+02
-2.229239999999999782e+02,5.181860000000000355e+02
-2.229239999999999782e+02,5.231860000000000355e+02
-2.229239999999999782e+02,5.281860000000000355e+02
-2.229239999999999782e+02,5.331860000000000355e+02
-2.229239999999999782e+02,5.381860000000000355e+02
-2.229239999999999782e+02,5.431860000000000355e+02
-2.229239999999999782e+02,5.481860000000000355e+02
-2.229239999999999782e+02,5.531860000000000355e+02
-2.229239999999999782e+02,5.581860000000000355e+02
-2.229239999999999782e+02,5.631860000000000355e+02
-2.229239999999999782e+02,7.031860000000000355e+02
-2.229239999999999782e+02,7.081860000000000355e+02
-2.229239999999999782e+02,7.131860000000000355e+02
-2.229239999999999782e+02,7.181860000000000355e+02
-2.229239999999999782e+02,7.231860000000000355e+02
-2.229239999999999782e+02,7.281860000000000355e+02
-2.229239999999999782e+02,7.331860000000000355e+02
-2.229239999999999782e+02,7.381860000000000355e+02
-2.229239999999999782e+02,7.431860000000000355e+02
-2.229239999999999782e+02,7.481860000000000355e+02
-2.229239999999999782e+02,7.531860000000000355e+02
-2.229239999999999782e+02,7.581860000000000355e+02
-2.229239999999999782e+02,7.631860000000000355e+02
-2.179239999999999782e+02,-6.468139999999999645e+02
-2.179239999999999782e+02,-6.418139999999999645e+02
-2.179239999999999782e+02,-6.368139999999999645e+02
-2.179239999999999782e+02,-6.318139999999999645e+02
-2.179239999999999782e+02,-6.268139999999999645e+02
-2.179239999999999782e+02,-6.218139999999999645e+02
-2.179239999999999782e+02,-6.168139999999999645e+02
-2.179239999999999782e+02,-6.118139999999999645e+02
-2.179239999999999782e+02,-6.068139999999999645e+02
-2.179239999999999782e+02,-6.018139999999999645e+02
-2.179239999999999782e+02,-5.968139999999999645e+02
-2.179239999999999782e+02,-5.918139999999999645e+02
-2.179239999999999782e+02,-5.868139999999999645e+02
-2.179239999999999782e+02,-8.181399999999996453e+01
-2.179239999999999782e+02,-7.681399999999996453e+01
-2.179239999999999782e+02,-7.181399999999996453e+01
-2.179239999999999782e+02,-6.681399999999996453e+01
-2.179239999999999782e+02,-6.181399999999996453e+01
-2.179239999999999782e+02,-5.681399999999996453e+01
-2.179239999999999782e+02,-5.181399999999996453e+01
-2.179239999999999782e+02,-4.681399999999996453e+01
